time,open,high,low,close,volume
2025-05-02 09:00:00,96639.9,96780.0,96581.1,96655.0,6.57615512
2025-05-02 10:00:00,96655.1,96934.6,96655.0,96887.3,48.67616934
2025-05-02 11:00:00,96887.3,97069.6,96887.3,96970.5,75.19285247
2025-05-02 12:00:00,96970.5,97189.9,96676.6,97189.9,135.1328497
2025-05-02 13:00:00,97189.9,97223.0,96725.0,96764.8,64.40377645
2025-05-02 14:00:00,96764.8,97867.5,96754.0,97836.6,222.05563934
2025-05-02 15:00:00,97836.5,97885.0,97128.8,97419.1,55.07484005
2025-05-02 16:00:00,97419.1,97792.0,97394.7,97394.8,99.63439217
2025-05-02 17:00:00,97394.8,97479.8,97186.2,97447.7,58.98835446
2025-05-02 18:00:00,97447.7,97600.0,97212.5,97212.5,57.23048746
2025-05-02 19:00:00,97213.5,97230.7,96860.2,97006.6,62.53708387
2025-05-02 20:00:00,97006.6,97172.9,96960.5,97093.4,11.95612212
2025-05-02 21:00:00,97093.5,97093.5,96604.8,96777.0,22.36679251
2025-05-02 22:00:00,96777.0,96819.8,96629.7,96669.9,46.00912419
2025-05-02 23:00:00,96669.9,96920.7,96650.0,96920.7,24.71505921
2025-05-03 00:00:00,96920.7,96922.3,96683.0,96692.3,4.89560227
2025-05-03 01:00:00,96692.3,96700.0,96500.0,96514.6,19.69625663
2025-05-03 02:00:00,96514.6,96679.9,96514.5,96599.2,7.441705
2025-05-03 03:00:00,96599.2,96599.2,96409.8,96434.6,11.84503111
2025-05-03 04:00:00,96434.6,96566.1,96409.9,96528.8,7.40959464
2025-05-03 05:00:00,96528.9,96606.9,96500.1,96500.2,6.37703091
2025-05-03 06:00:00,96500.2,96500.2,96220.0,96220.1,21.3438535
2025-05-03 07:00:00,96220.1,96382.0,96220.0,96381.9,5.95205504
2025-05-03 08:00:00,96382.0,96424.2,96220.0,96378.1,10.18059773
2025-05-03 09:00:00,96378.2,96384.3,96271.5,96277.7,27.76533924
2025-05-03 10:00:00,96277.7,96277.7,95893.8,95893.9,42.16681461
2025-05-03 11:00:00,95900.0,96077.0,95899.9,95939.9,25.21290082
2025-05-03 12:00:00,95939.9,96172.2,95920.6,96170.1,51.07402571
2025-05-03 13:00:00,96170.1,96364.2,96170.0,96364.2,47.17847134
2025-05-03 14:00:00,96358.3,96440.1,96353.0,96393.0,41.90393629
2025-05-03 15:00:00,96393.0,96521.4,96355.4,96444.8,61.03146695
2025-05-03 16:00:00,96444.9,96444.9,96161.0,96220.5,16.57051446
2025-05-03 17:00:00,96220.5,96220.5,95971.0,96205.2,24.73087287
2025-05-03 18:00:00,96205.2,96253.2,96122.6,96174.8,16.04160226
2025-05-03 19:00:00,96174.8,96380.8,96174.7,96380.7,12.52637693
2025-05-03 20:00:00,96380.8,96388.3,96322.8,96322.9,9.87605919
2025-05-03 21:00:00,96322.9,96434.8,96264.7,96270.8,41.97658459
2025-05-03 22:00:00,96270.8,96289.9,96198.1,96198.1,38.02826367
2025-05-03 23:00:00,96198.2,96198.2,95785.9,95869.9,81.53396229
2025-05-04 00:00:00,95869.9,96034.7,95797.0,95861.6,16.57437734
2025-05-04 01:00:00,95861.6,96129.3,95650.1,96128.2,59.36509267
2025-05-04 02:00:00,96128.3,96298.0,95871.3,95902.1,26.45552201
2025-05-04 03:00:00,95911.3,95911.3,95716.4,95803.2,5.69066801
2025-05-04 04:00:00,95803.3,95949.7,95748.6,95772.8,26.12904998
2025-05-04 05:00:00,95772.8,96078.7,95772.7,96066.5,2.45008381
2025-05-04 06:00:00,96066.5,96148.9,95944.1,95944.2,5.18819574
2025-05-04 07:00:00,95944.3,96017.5,95900.0,95900.0,4.56966218
2025-05-04 08:00:00,95900.1,95919.5,95457.1,95665.2,54.19943901
2025-05-04 09:00:00,95664.5,95670.7,95500.0,95500.1,5.16535765
2025-05-04 10:00:00,95500.1,95512.7,95305.6,95442.4,11.92646349
2025-05-04 11:00:00,95437.6,95552.9,95437.5,95440.1,29.47173877
2025-05-04 12:00:00,95440.1,95588.1,95440.0,95530.0,24.33217013
2025-05-04 13:00:00,95530.0,95559.9,95318.0,95381.2,15.91465249
2025-05-04 14:00:00,95381.2,95590.0,95380.9,95590.0,26.85709916
2025-05-04 15:00:00,95590.0,95670.0,95470.2,95498.8,24.54275357
2025-05-04 16:00:00,95498.8,95519.6,95318.9,95332.0,32.4933285
2025-05-04 17:00:00,95332.1,95466.4,95277.7,95461.3,47.37058083
2025-05-04 18:00:00,95461.3,95498.0,95433.1,95433.2,6.71135496
2025-05-04 19:00:00,95433.2,95654.0,95409.9,95615.7,60.16308322
2025-05-04 20:00:00,95615.8,95724.2,95614.9,95720.1,38.83676816
2025-05-04 21:00:00,95720.1,95761.3,95690.5,95724.7,78.04486687
2025-05-04 22:00:00,95724.7,95724.7,94769.2,94979.4,71.90175344
2025-05-04 23:00:00,94979.4,94979.4,94153.2,94303.1,79.68229958
2025-05-05 00:00:00,94303.1,94803.4,94248.6,94750.1,39.84089394
2025-05-05 01:00:00,94750.1,94750.1,93762.2,93899.0,100.77453525
2025-05-05 02:00:00,93899.1,94336.7,93570.1,94238.9,70.48128309
2025-05-05 03:00:00,94238.9,94276.0,94028.6,94046.0,11.11640408
2025-05-05 04:00:00,94046.3,94416.0,94046.2,94415.9,11.65754328
2025-05-05 05:00:00,94416.0,94689.9,94300.0,94689.9,18.57990866
2025-05-05 06:00:00,94689.9,94770.1,94585.9,94767.6,20.48086314
2025-05-05 07:00:00,94767.6,94784.9,94550.6,94738.9,38.44496294
2025-05-05 08:00:00,94738.9,94747.0,94499.9,94561.0,7.6605967
2025-05-05 09:00:00,94561.0,94648.8,94496.1,94609.0,3.64347773
2025-05-05 10:00:00,94609.1,94609.1,94090.6,94120.5,46.8251807
2025-05-05 11:00:00,94119.5,94245.1,93900.0,94071.8,59.90695087
2025-05-05 12:00:00,94071.9,94329.9,93974.9,94329.9,22.83840958
2025-05-05 13:00:00,94329.9,94400.0,93624.4,94154.5,156.60405085
2025-05-05 14:00:00,94154.5,94494.3,93783.8,93889.0,64.22963218
2025-05-05 15:00:00,93889.0,93941.6,93628.1,93719.6,70.44753985
2025-05-05 16:00:00,93719.6,94246.2,93719.6,94184.6,51.7938527
2025-05-05 17:00:00,94184.7,94529.3,94077.7,94519.0,78.73443743
2025-05-05 18:00:00,94519.0,94874.2,94474.1,94727.3,36.04406899
2025-05-05 19:00:00,94727.3,94868.2,94324.3,94324.4,41.08612899
2025-05-05 20:00:00,94324.4,94324.5,93897.3,94239.5,34.83807317
2025-05-05 21:00:00,94239.6,94806.5,94239.5,94700.0,27.60473512
2025-05-05 22:00:00,94700.1,95173.9,94700.1,95040.2,29.88617257
2025-05-05 23:00:00,95040.2,95105.0,94710.3,94727.0,15.76564612
2025-05-06 00:00:00,94727.0,94755.7,94328.0,94518.9,184.21564048
2025-05-06 01:00:00,94519.0,94850.3,94305.1,94350.1,32.92727719
2025-05-06 02:00:00,94350.1,94372.0,94049.9,94294.0,46.83029213
2025-05-06 03:00:00,94294.1,94465.7,94224.9,94440.1,26.38876623
2025-05-06 04:00:00,94440.2,94504.7,94375.1,94504.7,3.56229396
2025-05-06 05:00:00,94504.7,94523.0,94326.2,94326.3,4.12952119
2025-05-06 06:00:00,94326.3,94430.3,94326.3,94430.2,28.15909311
2025-05-06 07:00:00,94430.3,94599.9,94377.3,94377.4,73.52137607
2025-05-06 08:00:00,94377.4,94377.4,94009.0,94289.9,16.26753801
2025-05-06 09:00:00,94289.9,94299.9,94091.3,94150.0,5.61315578
2025-05-06 10:00:00,94150.0,94255.5,93869.6,93879.9,43.18842823
2025-05-06 11:00:00,93880.0,94020.4,93697.9,93728.2,41.73378265
2025-05-06 12:00:00,93728.2,93959.8,93728.1,93959.7,12.46120486
2025-05-06 13:00:00,93959.8,93972.8,93398.5,93609.9,69.93700511
2025-05-06 14:00:00,93609.9,94598.0,93609.8,94133.9,79.39427916
2025-05-06 15:00:00,94133.9,94709.1,94096.0,94537.0,30.79053039
2025-05-06 16:00:00,94537.0,94803.0,94234.9,94234.9,49.1109022
2025-05-06 17:00:00,94235.0,94844.4,94235.0,94524.3,37.65126137
2025-05-06 18:00:00,94524.3,95015.0,94524.2,95015.0,39.58008337
2025-05-06 19:00:00,95015.0,95094.9,94922.4,95000.0,22.64991639
2025-05-06 20:00:00,95000.0,95000.0,94648.6,94708.1,22.83658585
2025-05-06 21:00:00,94708.1,94758.0,94506.6,94663.0,118.94934614
2025-05-06 22:00:00,94663.0,96222.0,94663.0,96222.0,158.06298239
2025-05-06 23:00:00,96222.0,96877.8,96156.9,96816.7,83.60573971
2025-05-07 00:00:00,96816.7,97414.4,96747.3,97379.9,64.16207751
2025-05-07 01:00:00,97379.9,97650.0,97227.0,97233.5,104.8063777
2025-05-07 02:00:00,97233.5,97233.5,96481.3,96616.1,213.34737387
2025-05-07 03:00:00,96616.1,96619.9,96207.3,96486.8,34.2455545
2025-05-07 04:00:00,96486.8,96683.2,96441.4,96547.7,23.5326032
2025-05-07 05:00:00,96547.8,96547.8,96306.8,96312.1,16.97008847
2025-05-07 06:00:00,96312.2,96607.9,96312.2,96511.6,41.08400387
2025-05-07 07:00:00,96511.6,96949.1,96511.5,96949.1,20.47035502
2025-05-07 08:00:00,96953.2,97000.0,96875.0,97000.0,75.7226902
2025-05-07 09:00:00,97000.0,97000.0,96869.8,96976.4,43.14035303
2025-05-07 10:00:00,96976.1,97039.0,96878.5,97039.0,31.13265663
2025-05-07 11:00:00,97039.0,97070.6,96982.8,97011.5,19.6613574
2025-05-07 12:00:00,97011.5,97116.2,96935.7,96971.6,33.63355427
2025-05-07 13:00:00,96971.6,97249.5,96724.6,97027.4,58.35533255
2025-05-07 14:00:00,97027.4,97451.7,96840.0,96900.0,51.819763
2025-05-07 15:00:00,96900.0,97126.7,96825.3,96919.9,27.69529894
2025-05-07 16:00:00,96919.9,96919.9,96521.6,96850.0,150.04680229
2025-05-07 17:00:00,96849.9,96850.0,96214.6,96318.6,30.89611207
2025-05-07 18:00:00,96318.6,96847.2,95897.6,96598.8,100.57499027
2025-05-07 19:00:00,96598.9,96604.8,95824.0,96235.5,64.10744518
2025-05-07 20:00:00,96235.5,96770.1,96143.6,96770.1,31.79933372
2025-05-07 21:00:00,96759.3,97300.0,96689.7,97123.1,51.3159929
2025-05-07 22:00:00,97123.2,97280.0,97061.9,97236.0,49.36403096
2025-05-07 23:00:00,97236.0,97350.0,97000.0,97031.4,24.67181367
2025-05-08 00:00:00,97031.4,97783.8,96874.9,97730.0,150.96667277
2025-05-08 01:00:00,97730.0,98292.3,97679.9,97777.5,216.07386023
2025-05-08 02:00:00,97777.5,98792.0,97777.5,98682.7,86.11237273
2025-05-08 03:00:00,98682.8,99162.3,98547.6,99158.0,186.63945222
2025-05-08 04:00:00,99158.0,99369.5,98954.9,98955.9,77.03547251
2025-05-08 05:00:00,98956.0,99076.2,98773.3,98773.4,22.92976708
2025-05-08 06:00:00,98773.4,99000.0,98744.1,99000.0,14.64277207
2025-05-08 07:00:00,99000.0,99305.0,98999.9,99229.4,31.88815071
2025-05-08 08:00:00,99229.5,99751.0,99229.5,99730.0,85.47481359
2025-05-08 09:00:00,99730.1,99804.4,99579.7,99775.0,99.21206357
2025-05-08 10:00:00,99775.1,99823.4,99704.1,99800.2,126.10001644
2025-05-08 11:00:00,99800.3,99800.3,99435.9,99435.9,23.06879736
2025-05-08 12:00:00,99433.1,99529.9,99275.1,99316.5,26.74033132
2025-05-08 13:00:00,99316.5,99600.0,99099.0,99302.8,82.7082981
2025-05-08 14:00:00,99301.7,99800.0,99201.7,99394.7,67.76187607
2025-05-08 15:00:00,99394.8,101499.0,99348.7,100799.1,465.32174654
2025-05-08 16:00:00,100799.1,101352.0,100608.8,101300.1,156.23946277
2025-05-08 17:00:00,101300.1,101666.1,100811.2,101000.0,161.60094869
2025-05-08 18:00:00,101000.0,101402.3,100999.9,101373.2,46.10963886
2025-05-08 19:00:00,101373.3,101373.3,101010.0,101249.9,81.58934219
2025-05-08 20:00:00,101250.0,102815.1,101249.9,102592.9,231.0660028
2025-05-08 21:00:00,102592.9,104082.5,102148.3,102812.2,350.88896427
2025-05-08 22:00:00,102812.2,103121.2,102416.3,102921.5,122.70941331
2025-05-08 23:00:00,102921.5,103228.1,102772.0,103228.0,79.28986756
2025-05-09 00:00:00,103228.0,103228.0,102577.0,102791.0,40.91940628
2025-05-09 01:00:00,102791.0,103069.9,102577.0,103069.8,29.04711677
2025-05-09 02:00:00,103069.8,103069.9,102509.6,102509.7,13.62077355
2025-05-09 03:00:00,102509.7,102699.9,102350.2,102372.0,27.45867793
2025-05-09 04:00:00,102372.0,102798.9,102371.9,102798.9,51.33928611
2025-05-09 05:00:00,102798.9,102942.5,102625.0,102939.8,28.08026324
2025-05-09 06:00:00,102939.9,103195.5,102919.9,103189.8,41.75273643
2025-05-09 07:00:00,103189.9,104319.1,103169.2,103729.7,148.74436733
2025-05-09 08:00:00,103729.8,103907.5,102730.0,102961.3,52.14423501
2025-05-09 09:00:00,102961.3,103241.9,102440.0,102863.6,96.93579687
2025-05-09 10:00:00,102863.7,103405.4,102796.5,103336.7,50.04096831
2025-05-09 11:00:00,103336.7,103400.0,102612.4,102976.7,85.59227803
2025-05-09 12:00:00,102976.8,103099.9,102850.0,102906.5,84.91486621
2025-05-09 13:00:00,102906.5,103713.6,102900.0,103644.5,105.32106832
2025-05-09 14:00:00,103644.5,103686.7,102410.0,103148.9,80.56807079
2025-05-09 15:00:00,103148.9,103222.2,102750.0,102861.7,43.38265168
2025-05-09 16:00:00,102872.0,102889.9,102344.7,102484.5,33.72119182
2025-05-09 17:00:00,102484.4,103199.0,102352.2,103186.2,41.00022407
2025-05-09 18:00:00,103186.2,103358.3,102970.2,103201.2,39.72575437
2025-05-09 19:00:00,103201.2,103288.3,102899.9,103179.9,31.27701668
2025-05-09 20:00:00,103179.9,103454.3,103148.7,103157.1,68.44528143
2025-05-09 21:00:00,103157.1,103157.1,102795.3,102965.0,39.92145654
2025-05-09 22:00:00,102965.0,103032.5,102787.7,102794.9,11.77487909
2025-05-09 23:00:00,102794.9,102985.2,102738.5,102976.9,83.9900325
2025-05-10 00:00:00,102977.0,103089.0,102833.3,102862.1,23.56241565
2025-05-10 01:00:00,102862.1,103066.0,102862.0,102993.6,21.56908299
2025-05-10 02:00:00,102993.6,103200.0,102960.5,103140.1,8.72524633
2025-05-10 03:00:00,103140.1,103200.0,103004.4,103200.0,9.33052094
2025-05-10 04:00:00,103200.0,103226.2,103042.6,103150.1,7.7875986
2025-05-10 05:00:00,103150.1,103300.0,103093.3,103299.9,19.88714381
2025-05-10 06:00:00,103300.0,103900.0,103299.9,103900.0,38.32842699
2025-05-10 07:00:00,103900.0,104010.6,103655.0,103787.9,74.67990153
2025-05-10 08:00:00,103787.9,104013.0,103501.0,103585.8,17.43997721
2025-05-10 09:00:00,103585.9,103848.1,103381.4,103804.7,30.79624571
2025-05-10 10:00:00,103804.7,103825.3,103625.9,103630.7,3.84730014
2025-05-10 11:00:00,103630.8,103633.6,103405.4,103430.8,32.19885669
2025-05-10 12:00:00,103426.4,103766.2,103426.4,103686.8,17.54187626
2025-05-10 13:00:00,103686.7,103739.3,103584.6,103628.0,14.2308335
2025-05-10 14:00:00,103628.0,103674.6,103500.0,103528.0,10.55034263
2025-05-10 15:00:00,103528.0,103533.6,103186.8,103186.9,33.49923726
2025-05-10 16:00:00,103186.9,103501.6,103186.8,103400.0,14.08453067
2025-05-10 17:00:00,103399.9,103533.6,103164.3,103200.1,27.64223682
2025-05-10 18:00:00,103200.1,103299.4,103023.9,103244.8,24.18523642
2025-05-10 19:00:00,103244.0,103294.8,103100.0,103205.1,12.5868851
2025-05-10 20:00:00,103205.1,103307.8,103135.3,103200.2,30.78221444
2025-05-10 21:00:00,103200.2,103766.0,103192.0,103766.0,24.7617781
2025-05-10 22:00:00,103766.0,103775.0,103589.5,103615.2,44.35295753
2025-05-10 23:00:00,103615.3,104943.7,103600.0,104800.0,153.66224604
2025-05-11 00:00:00,104799.9,104919.7,103845.9,104429.8,69.44745735
2025-05-11 01:00:00,104429.8,104500.0,103866.4,104128.0,16.71563546
2025-05-11 02:00:00,104124.9,104268.7,103500.0,103765.6,23.4751312
2025-05-11 03:00:00,103765.6,104198.9,103686.9,104056.7,43.71698051
2025-05-11 04:00:00,104056.7,104366.0,104056.6,104153.8,23.46346268
2025-05-11 05:00:00,104153.8,104195.2,103828.3,103863.0,20.89030719
2025-05-11 06:00:00,103863.0,103961.0,103654.6,103863.4,28.57214858
2025-05-11 07:00:00,103863.4,103866.1,103326.8,103402.0,20.46825143
2025-05-11 08:00:00,103402.0,103978.5,103402.0,103858.7,8.41969812
2025-05-11 09:00:00,103858.8,104472.3,103858.7,104393.9,15.5596444
2025-05-11 10:00:00,104394.0,104579.1,104240.8,104579.0,11.78668588
2025-05-11 11:00:00,104579.1,104717.3,104401.0,104675.0,15.18888582
2025-05-11 12:00:00,104675.0,104817.8,104542.9,104611.1,186.21487223
2025-05-11 13:00:00,104611.2,104646.2,104036.5,104036.6,24.72008722
2025-05-11 14:00:00,104036.6,104292.9,103812.8,104184.7,27.19420363
2025-05-11 15:00:00,104184.7,104604.2,103966.0,104192.0,19.95635824
2025-05-11 16:00:00,104192.0,104192.0,103816.5,103988.3,15.6088218
2025-05-11 17:00:00,103988.3,104159.4,103856.0,104070.1,14.79592284
2025-05-11 18:00:00,104070.1,104800.0,103900.0,104546.1,42.19691014
2025-05-11 19:00:00,104546.2,104655.3,104400.0,104403.1,21.42447128
2025-05-11 20:00:00,104403.1,104438.4,104168.1,104292.9,16.3068291
2025-05-11 21:00:00,104293.0,104378.4,104000.0,104378.3,13.95054787
2025-05-11 22:00:00,104378.3,104541.7,103604.9,103805.9,58.69640539
2025-05-11 23:00:00,103805.9,104119.0,103805.8,104119.0,40.74412608
2025-05-12 00:00:00,104119.0,104595.8,104110.0,104595.7,28.59436145
2025-05-12 01:00:00,104595.8,105000.0,103851.2,104019.4,72.41531305
2025-05-12 02:00:00,104019.4,104201.1,103800.0,103887.5,40.38829216
2025-05-12 03:00:00,103888.8,104089.2,103729.3,104089.1,33.98012771
2025-05-12 04:00:00,104089.2,104132.3,103900.0,104051.0,43.08117649
2025-05-12 05:00:00,104051.1,104051.1,103800.0,103931.9,30.95139086
2025-05-12 06:00:00,103931.9,104404.0,103901.1,104397.3,32.67710163
2025-05-12 07:00:00,104397.3,105728.8,104170.0,104460.0,249.22192392
2025-05-12 08:00:00,104460.0,104709.5,104117.0,104655.1,45.45853339
2025-05-12 09:00:00,104655.1,104655.1,104400.0,104440.0,12.45415539
2025-05-12 10:00:00,104440.0,104515.8,104220.1,104515.7,33.01600211
2025-05-12 11:00:00,104515.8,104597.8,103632.3,103694.1,61.01547325
2025-05-12 12:00:00,103694.1,104104.8,103694.1,103877.3,69.89342634
2025-05-12 13:00:00,103877.3,104599.1,103687.6,104300.0,102.30330803
2025-05-12 14:00:00,104300.0,104366.0,102600.0,102795.1,213.27337394
2025-05-12 15:00:00,102795.1,103206.8,102428.0,102483.9,143.14336369
2025-05-12 16:00:00,102483.9,103045.8,102466.3,102852.6,50.88215766
2025-05-12 17:00:00,102852.7,103047.0,102566.3,102588.4,86.77306812
2025-05-12 18:00:00,102588.4,102588.4,100772.6,101665.9,308.8404917
2025-05-12 19:00:00,101665.9,102037.9,101498.0,101799.8,69.87969488
2025-05-12 20:00:00,101799.9,102869.9,101799.8,102706.0,74.43207582
2025-05-12 21:00:00,102706.1,102706.1,102400.0,102542.1,31.13634483
2025-05-12 22:00:00,102542.1,102930.7,102400.0,102856.6,12.54294786
2025-05-12 23:00:00,102856.6,103100.0,102817.8,102825.0,22.58268005
2025-05-13 00:00:00,102825.1,102825.1,102189.8,102249.4,28.70078425
2025-05-13 01:00:00,102249.4,102713.3,102087.0,102407.3,44.00482932
2025-05-13 02:00:00,102409.2,102640.0,101751.1,102068.9,20.32542118
2025-05-13 03:00:00,102069.0,102083.3,101525.1,101731.6,29.4576621
2025-05-13 04:00:00,101731.7,102732.5,101688.0,102732.4,30.97634965
2025-05-13 05:00:00,102732.5,102732.5,102321.0,102410.0,18.54668108
2025-05-13 06:00:00,102410.0,102671.3,102331.6,102487.5,17.93083443
2025-05-13 07:00:00,102487.5,102874.0,102487.4,102643.4,17.18468334
2025-05-13 08:00:00,102643.4,102886.3,102583.7,102766.0,22.32662351
2025-05-13 09:00:00,102766.0,103493.1,102766.0,103477.0,45.95973763
2025-05-13 10:00:00,103477.1,103611.8,103301.0,103611.7,18.60993645
2025-05-13 11:00:00,103611.8,103801.6,103497.4,103699.5,61.31641472
2025-05-13 12:00:00,103699.5,103941.1,103401.5,103683.7,68.040294
2025-05-13 13:00:00,103683.8,103901.5,103451.1,103770.8,35.43221319
2025-05-13 14:00:00,103770.8,103770.8,102880.0,103202.1,71.08170706
2025-05-13 15:00:00,103202.0,103847.8,103200.0,103689.8,59.2630177
2025-05-13 16:00:00,103689.8,104345.0,103598.0,103749.9,101.11070576
2025-05-13 17:00:00,103750.0,104298.8,103749.9,104291.0,43.33103865
2025-05-13 18:00:00,104291.0,104400.0,104097.6,104355.7,50.96065505
2025-05-13 19:00:00,104355.7,104980.0,104213.5,104841.9,117.86875104
2025-05-13 20:00:00,104842.0,104882.0,104452.1,104632.7,82.44740222
2025-05-13 21:00:00,104632.7,104632.7,104265.9,104390.1,61.60642526
2025-05-13 22:00:00,104390.1,104422.9,104116.0,104136.2,26.27165876
2025-05-13 23:00:00,104136.3,104289.1,103917.7,104156.7,31.63740483
2025-05-14 00:00:00,104156.8,104156.8,103798.8,103927.9,52.59468901
2025-05-14 01:00:00,103928.0,104050.0,103744.1,103744.1,19.00258751
2025-05-14 02:00:00,103749.5,103779.3,103500.0,103712.9,38.79551045
2025-05-14 03:00:00,103713.0,103726.3,103516.3,103572.8,11.92232505
2025-05-14 04:00:00,103572.8,103835.3,103468.8,103723.9,32.85499591
2025-05-14 05:00:00,103723.9,103985.6,103723.9,103896.3,9.22050796
2025-05-14 06:00:00,103896.3,103971.9,103688.7,103754.9,112.65883748
2025-05-14 07:00:00,103754.9,103787.0,103431.0,103752.0,26.55463359
2025-05-14 08:00:00,103752.0,103800.5,103210.1,103210.1,21.51265654
2025-05-14 09:00:00,103216.3,103448.9,102898.7,103448.8,25.84057311
2025-05-14 10:00:00,103448.9,103861.9,103448.8,103762.9,30.25451542
2025-05-14 11:00:00,103763.0,104080.0,103763.0,103949.7,43.62866461
2025-05-14 12:00:00,103949.8,104170.0,103949.8,104053.3,19.28269643
2025-05-14 13:00:00,104053.3,104280.1,103500.0,103891.9,70.50702867
2025-05-14 14:00:00,103901.5,103966.4,102935.2,103263.8,42.05859486
2025-05-14 15:00:00,103263.8,103505.5,102886.0,103505.5,25.49312775
2025-05-14 16:00:00,103505.5,103600.0,103244.4,103379.6,27.57134672
2025-05-14 17:00:00,103379.6,103410.0,102591.5,103220.2,96.93939529
2025-05-14 18:00:00,103220.2,103465.9,103064.1,103465.9,102.55654854
2025-05-14 19:00:00,103466.0,103723.4,103240.5,103254.1,150.18836071
2025-05-14 20:00:00,103254.1,103663.0,103254.1,103550.0,29.61118214
2025-05-14 21:00:00,103550.0,103600.0,103510.1,103600.0,13.65024099
2025-05-14 22:00:00,103600.0,103600.0,103451.1,103521.1,6.85847117
2025-05-14 23:00:00,103521.1,103589.7,103401.0,103589.7,14.18026043
2025-05-15 00:00:00,103589.7,103871.6,103589.6,103800.0,18.39180441
2025-05-15 01:00:00,103800.0,103800.0,103019.1,103088.0,23.92148031
2025-05-15 02:00:00,103088.0,103230.9,102972.8,103093.4,14.89867091
2025-05-15 03:00:00,103093.4,103093.4,102800.0,102800.0,5.45197104
2025-05-15 04:00:00,102800.1,102926.9,102752.0,102901.3,5.85706417
2025-05-15 05:00:00,102901.4,102904.9,102366.3,102384.3,32.68897744
2025-05-15 06:00:00,102384.3,102685.0,102200.8,102250.0,39.15506241
2025-05-15 07:00:00,102250.0,102411.5,101789.0,101809.2,38.98999501
2025-05-15 08:00:00,101809.3,102328.1,101777.7,102328.0,24.82652152
2025-05-15 09:00:00,102328.1,102328.1,101588.0,101826.5,43.07844757
2025-05-15 10:00:00,101826.5,101925.9,101656.3,101856.9,9.81230488
2025-05-15 11:00:00,101856.9,102393.7,101837.2,102360.0,44.93920577
2025-05-15 12:00:00,102360.0,102812.3,102298.5,102557.7,41.97515673
2025-05-15 13:00:00,102557.7,102735.4,101613.4,102165.3,68.23406976
2025-05-15 14:00:00,102165.3,102417.8,101441.6,101948.9,65.8702524
2025-05-15 15:00:00,101948.9,103282.2,101948.8,103282.1,108.75384778
2025-05-15 16:00:00,103282.2,103816.5,103050.0,103816.5,106.49136605
2025-05-15 17:00:00,103816.5,104123.0,103700.0,103972.9,53.60442269
2025-05-15 18:00:00,103972.9,104001.2,102656.5,102689.3,61.9596759
2025-05-15 19:00:00,102689.2,103230.8,102619.0,103194.4,40.51547799
2025-05-15 20:00:00,103194.5,103477.1,102916.0,103476.0,19.16797821
2025-05-15 21:00:00,103476.1,103476.1,102770.9,103257.0,45.3243663
2025-05-15 22:00:00,103257.1,103971.9,103257.1,103526.0,51.29294819
2025-05-15 23:00:00,103526.0,103851.0,103301.1,103761.7,17.00595781
2025-05-16 00:00:00,103761.7,104000.0,103641.6,103754.8,41.1689939
2025-05-16 01:00:00,103763.0,104053.4,103483.5,104048.9,20.21813285
2025-05-16 02:00:00,104049.0,104400.0,103940.0,104216.7,109.18945849
2025-05-16 03:00:00,104216.7,104295.9,104026.2,104046.0,42.28323636
2025-05-16 04:00:00,104046.0,104181.4,103837.2,103916.9,16.51501105
2025-05-16 05:00:00,103917.0,104153.4,103870.3,103952.2,40.97394421
2025-05-16 06:00:00,103952.2,104093.6,103901.5,103973.2,18.8389621
2025-05-16 07:00:00,103973.2,104103.5,103774.6,103774.7,12.74030391
2025-05-16 08:00:00,103774.7,103774.7,103130.0,103442.3,32.48935089
2025-05-16 09:00:00,103442.4,103800.0,103442.3,103800.0,63.41110743
2025-05-16 10:00:00,103800.0,103870.7,103698.8,103870.7,35.4307288
2025-05-16 11:00:00,103870.7,103871.6,103607.8,103674.2,23.43269269
2025-05-16 12:00:00,103675.1,103789.0,103567.0,103567.1,29.11774182
2025-05-16 13:00:00,103567.1,104090.9,103521.8,104090.9,33.51241095
2025-05-16 14:00:00,104090.8,104090.8,103400.0,103631.0,31.15653951
2025-05-16 15:00:00,103631.1,104253.3,103602.0,104168.3,85.58587379
2025-05-16 16:00:00,104181.0,104500.0,103901.5,104191.1,33.9598224
2025-05-16 17:00:00,104191.2,104399.9,103838.9,103884.8,64.57374245
2025-05-16 18:00:00,103884.8,104088.1,103729.3,103729.3,33.61966067
2025-05-16 19:00:00,103729.4,104048.9,103604.9,104048.9,60.131599
2025-05-16 20:00:00,104048.9,104048.9,103577.3,103700.0,38.08730253
2025-05-16 21:00:00,103700.0,103800.5,103577.3,103653.0,40.04988633
2025-05-16 22:00:00,103653.0,103653.0,103500.0,103504.4,13.60867372
2025-05-16 23:00:00,103504.5,103699.4,103500.0,103500.1,13.86663103
2025-05-17 00:00:00,103500.1,103552.0,103175.0,103356.0,13.55863445
2025-05-17 01:00:00,103356.1,103356.1,102690.0,102839.0,61.5230293
2025-05-17 02:00:00,102839.1,103319.4,102839.1,103285.5,10.77413187
2025-05-17 03:00:00,103285.5,103562.1,103235.1,103550.1,5.63286193
2025-05-17 04:00:00,103550.1,103654.6,103492.7,103629.9,3.78615463
2025-05-17 05:00:00,103629.9,103697.1,103349.6,103354.1,7.35495631
2025-05-17 06:00:00,103354.1,103510.7,103354.0,103474.8,8.73688745
